title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,page_count,genres,source,description
Beginning JavaScript,Beginning JavaScript,Paul Wilton,3.0,1,https://covers.openlibrary.org/b/id/916262-L.jpg,https://openlibrary.org/works/OL6220957W,792,"Computer Technology, World Wide Web, JavaScript (Computer program language), Web servers, Nonfiction",open_library_api,"JavaScript is a scripting language that enables you to enhance static web applications by providing dynamic, personalized, and interactive content. This improves the experience of visitors to your site and makes it more likely that they will visit again. You must have seen the flashy drop-down menus, moving text, and changing content that are now widespread on web sites--they are enabled through JavaScript. Supported by all the major browsers, JavaScript is the language of choice on the Web. It can even be used outside web applications--to automate administrative tasks, for example.  This book aims to teach you all you need to know to start experimenting with JavaScript: what it is, how it works, and what you can do with it. Starting from the basic syntax, you'll move on to learn how to create powerful web applications. Don't worry if you've never programmed before--this book will teach you all you need to know, step by step. You'll find that JavaScript can be a great introduction to the world of programming: with the knowledge and understanding that you'll gain from this book, you'll be able to move on to learn newer and more advanced technologies in the world of computing.  In order to get the most out of this book, you'll need to have an understanding of HTML and how to create a static web page. You don't need to have any programming experience.  This book will also suit you if you have some programming experience already, and would like to turn your hand to web programming. You will know a fair amount about computing concepts, but maybe not as much about web technologies.  Alternatively, you may have a design background and know relatively little about the Web and computing concepts. For you, JavaScript will be a cheap and relatively easy introduction to the world of programming and web application development.  Whoever you are, we hope that this book lives up to your expectations.  You'll begin by looking at exactly what JavaScript is, and taking your first steps with the underlying language and syntax. You'll learn all the fundamental programming concepts, including data and data types, and structuring your code to make decisions in your programs or to loop over the same piece of code many times.  Once you're comfortable with the basics, you'll move on to one of the key ideas in JavaScript--the object. You'll learn how to take advantage of the objects that are native to the JavaScript language, such as dates and strings, and find out how these objects enable you to manage complex data and simplify your programs. Next, you'll see how you can use JavaScript to manipulate objects made available to you in the browser, such as forms, windows, and other controls. Using this knowledge, you can start to create truly professional-looking applications that enable you to interact with the user.  Long pieces of code are very hard to get right every time--even for the experienced programmer--and JavaScript code is no exception. You look at common syntax and logical errors, how you can spot them, and how to use the Microsoft Script Debugger to aid you with this task. Also, you need to examine how to handle the errors that slip through the net, and ensure that these do not detract from the experience of the end user of your application.  From here, you'll move on to more advanced topics, such as using cookies and jazzing up your web pages with dynamic HTML and XML. Finally, you'll be looking at a relatively new and exciting technology, remote scripting. This allows your JavaScript in a HTML page to communicate directly with a server, and useful for, say, looking up information on..."
JavaScript Absolute Beginner's Guide,JavaScript Absolute Beginner's Guide,Kirupa Chinnathambi,0.0,0,https://covers.openlibrary.org/b/id/8509497-L.jpg,https://openlibrary.org/works/OL19543260W,440,"Web site development, JavaScript (Computer program language), Javascript (computer program language), COMPUTERS, Programming Languages",open_library_api,
Async & performance,Async & performance,"Simpson, Kyle (JavaScript systems architect)",4.5,2,,https://openlibrary.org/works/OL20034586W,280,"Development, Application software, JavaScript (Computer program language), Javascript (computer program language)",open_library_api,
Vue.js in Action,Vue.js in Action,Erik Hanchett,0.0,0,https://covers.openlibrary.org/b/id/8507951-L.jpg,https://openlibrary.org/works/OL19542163W,340,"Programming, Vue.js (Javascript framework), Web applications, Web site development, JavaScript (Computer program language)",open_library_api,
Learning JavaScript,Learning JavaScript,Ethan Brown,0.0,0,https://covers.openlibrary.org/b/id/7443810-L.jpg,https://openlibrary.org/works/OL2771689W,335,"jQuery, node, JavaScript (Computer program language), JavaScript libraries, ECMAScript",open_library_api,A tour of ECMAScript 6.
"Learning PHP, MySQL & JavaScript","Learning PHP, MySQL & JavaScript",Robin Nixon,4.2,5,https://covers.openlibrary.org/b/id/5724818-L.jpg,https://openlibrary.org/works/OL9559525W,812,"PHP (Computer program language), Web sites, Web site development, Design, MySQL (Electronic resource)",open_library_api,"Learning PHP, MySQL & JavaScript will teach you how to create responsive, data-driven websites with the three central technologies of PHP, MySQL and JavaScript - whether or not you know how to program. This simple, streamlined guide explains how the powerful combination of PHP and MySQL provides a painless way to build modern websites with dynamic data and user interaction. You'll also learn how to add JavaScript to create rich Internet websites and applications, and how to use Ajax to handle background communication with a web server. This book explains each technology separately, shows you how to combine them, and introduces valuable concepts in modern web programming, including objects, XHTML, cookies, regular expressions and session management."
Functional JavaScript,Functional JavaScript,Michael Fogus,4.0,1,https://covers.openlibrary.org/b/id/7282655-L.jpg,https://openlibrary.org/works/OL16820545W,0,"Javascript (computer program language), Functional programming (Computer science)",open_library_api,
"JavaScript, ¡inspírate!","JavaScript, ¡inspírate!",Ulises Gascón González,0.0,0,https://covers.openlibrary.org/b/id/8771605-L.jpg,https://openlibrary.org/works/OL20112262W,139,"Computer science, programming languages, JavaScript",open_library_api,"Un libro de programación sencillo y divertido que nos muestra como programar en JavaScript, desde pseudocódigo hasta las peticiones AJAX."
Learning Patterns,Learning Patterns,Lydia Hallie,0.0,0,https://covers.openlibrary.org/b/id/12458319-L.jpg,https://openlibrary.org/works/OL26438149W,434,"JavaScript, Programming, Design patterns, Architecture, React",open_library_api,
"Web Design with HTML, CSS, JavaScript and jQuery Set","Web Design with HTML, CSS, JavaScript and jQuery Set",Jon Duckett,4.0,1,https://covers.openlibrary.org/b/id/7531601-L.jpg,https://openlibrary.org/works/OL17414477W,1152,"Web sites, design, Html (document markup language), Javascript (computer program language), Cascading style sheets",open_library_api,
Learning React Native,Learning React Native,Bonnie Eisenman,3.5,2,,https://openlibrary.org/works/OL20023962W,263,"Programming, Mobile computing, Mobile apps, JavaScript (Computer program language), Javascript (computer program language)",open_library_api,
Node.js in Action,Node.js in Action,Alex R. Young,2.0,1,https://covers.openlibrary.org/b/id/8508246-L.jpg,https://openlibrary.org/works/OL19542323W,392,"Internet programming, Node.js, Web site development, JavaScript (Computer program language), Javascript (computer program language)",open_library_api,
If Hemingway Wrote JavaScript,If Hemingway Wrote JavaScript,Angus Croll,4.0,1,https://covers.openlibrary.org/b/id/10620683-L.jpg,https://openlibrary.org/works/OL20014237W,191,"Philology, JavaScript (Computer program language)",open_library_api,"""Imagines short JavaScript programs as written by famous wordsmiths.""--Back cover."
Learning JavaScript Design Pattern,Learning JavaScript Design Pattern,Addy Osmani,5.0,1,https://covers.openlibrary.org/b/id/7262420-L.jpg,https://openlibrary.org/works/OL16807226W,270,"Reusability, JavaScript (Computer program language), Software patterns, Scripting languages (Computer science), Computer software",open_library_api,
JavaScript - Comprehensive,JavaScript - Comprehensive,Gosselin,0.0,0,https://covers.openlibrary.org/b/id/395272-L.jpg,https://openlibrary.org/works/OL8220568W,720,"JavaScript, JavaScript (Computer program language)",open_library_api,
The Principles of Object-Oriented JavaScript,The Principles of Object-Oriented JavaScript,Nicholas C. Zakas,4.0,2,https://covers.openlibrary.org/b/id/8259472-L.jpg,https://openlibrary.org/works/OL17929948W,0,"javascript, Object-oriented programming languages, JavaScript (Computer program language), Object-oriented programming (computer science), COMPUTERS / Programming Languages / JavaScript",open_library_api,
Java Script Introductory Concepts and Techniques,Java Script Introductory Concepts and Techniques,Gary B. Shelly,0.0,0,https://covers.openlibrary.org/b/id/12960894-L.jpg,https://openlibrary.org/works/OL758276W,208,"JavaScript (Computer program language), JavaScript (Langage de programmation)",open_library_api,
